#START7777
#--------------------------------------------------------------------------------------------------
#  WD1    : 1분 평균 풍향 (degree) : 0-N, 90-E, 180-S, 270-W, 360-무풍 
#  WS1    : 1분 평균 풍속 (m/s) 
#  WDS    : 최대 순간 풍향 (degree) 
#  WSS    : 최대 순간 풍속 (m/s) 
#  WD10   : 10분 평균 풍향 (degree) 
#  WS10   : 10분 평균 풍속 (m/s) 
#  TA     : 1분 평균 기온 (C) 
#  RE     : 강수감지 (0-무강수, 1-강수, 음수인 경우 null값)  
#  RN-15m : 15분 누적 강수량 (mm) 
#  RN-60m : 60분 누적 강수량 (mm) 
#  RN-12H : 12시간 누적 강수량 (mm) 
#  RN-DAY : 일 누적 강수량 (mm) 
#  HM     : 1분 평균 상대습도 (%) 
#  PA     : 1분 평균 현지기압 (hPa) 
#  PS     : 1분 평균 해면기압 (hPa) 
#  TD     : 이슬점온도 (C) 
#  *) -50 이하면 관측이 없거나, 에러처리된 것을 표시 
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202608131200   551   99.8    1.3   72.5    2.7   34.4    1.3   30.3  -99.9    0.0    0.0    0.0    0.0   66.9 1001.3 1004.3   23.5
202608131200   552  150.8    4.0  146.6    4.7  156.8    3.4   26.8  -99.9    0.0    0.0    0.0    0.0   62.6  978.3 1003.9   19.1
202608131200   553  347.0    2.3   23.5    2.8  309.5    2.3   22.3  -99.9    0.0    0.0    8.5    8.5   94.0 1004.1 1005.1   21.3
202608131200   554    8.3    1.9  339.1    3.0   99.3    2.1   18.6  -99.9    0.0    1.5   18.0   18.0   99.9  920.5 1006.2   18.6
202608131200   555  318.0    1.5  336.0    1.9  326.3    1.2   27.6  -99.9    0.0    0.0    0.0    0.0   64.1  993.1 1005.4   20.2
202608131200   556   52.4    4.3   43.8    6.1   45.5    2.9   26.2  -99.9    0.0    0.0    0.0    0.0   65.4  982.7 1003.7   19.2
202608131200   557  309.9    1.0  336.2    1.6   33.8    1.5   22.6  -99.9    0.0    1.0    1.0    1.0   90.9  971.7 1004.6   21.0
202608131200   558   51.4    2.9   49.0    3.4  345.7    1.2   28.1  -99.9    0.0    0.0    0.0    0.0   63.0  993.1 1003.7   20.4
202608131200   559  295.2    1.4  318.8    2.8  346.7    1.9   23.2  -99.9    0.0    0.0    2.5    2.5   81.4  939.8 1003.2   19.8
202608131200   560   40.3    2.9   39.0    4.4   60.2    2.6   22.3  -99.9    0.0    0.0    2.0    2.0   83.3  943.4 1003.4   19.3
202608131200   561  322.9    0.2   33.6    1.0  278.8    1.5   27.6  -99.9    0.0    0.0    0.0    0.0   62.4  978.0 1002.6   19.8
202608131200   563  114.9    3.6  121.0    5.6  116.9    3.3   24.3  -99.9    0.0    0.0    5.5    5.5   80.0  964.2 1004.7   20.6
202608131200   565   40.1    2.9   37.9    3.6   57.4    2.7   29.5  -99.9    0.0    0.0    0.0    0.0   52.1 1004.0 1004.6   18.7
202608131200   566  345.0    6.5  359.0    8.1  338.9    4.8   24.5  -99.9    0.0    0.0    9.5    9.5   86.9 1004.6 1005.3   22.2
202608131200   567   74.8    2.5   89.0    3.3  107.5    2.6   28.8  -99.9    0.0    0.0    0.0    0.0   54.1  996.8 1004.8   18.6
202608131200   568  264.3    2.2  344.7    3.3   58.9    1.7   27.8  -99.9    0.0    0.0    0.0    0.0   62.1  988.2 1004.1   19.9
202608131200   569   83.6    1.7  301.0    2.8   56.4    1.3   30.2  -99.9    0.0    0.0    0.0    0.0   53.8 1000.9 1003.9   19.8
202608131200   570   16.6    2.0  210.6    2.9   41.7    1.8   28.9  -99.9    0.0    0.0    0.0    0.0   57.8  999.6 1003.4   19.8
202608131200   571  119.0    2.2  130.1    3.1   73.8    1.9   31.0  -99.9    0.0    0.0    0.0    0.0   52.4  999.6 1004.6   20.1
202608131200   572   32.0    0.6   33.7    1.1    5.8    1.0   29.8  -99.9    0.0    0.0    0.0    0.0   55.6 1001.8 1005.0   20.0
202608131200   573   74.6    2.7  101.6    4.4   59.2    2.6   28.2  -99.9    0.0    0.0    0.0    0.0   61.3  991.2 1004.7   20.1
202608131200   574   22.9    2.7   32.7    3.8   48.1    3.0   28.4  -99.9    0.0    0.0    0.0    0.0   62.0 1000.3 1004.4   20.4
202608131200   575   80.2    1.1   67.4    2.0   71.4    0.9   30.6  -99.9    0.0    0.0    0.0    0.0   63.3  998.7 1004.4   22.8
202608131200   576  184.8    1.1  124.4    3.0  145.3    1.2   29.3  -99.9    0.0    0.0    0.0    0.0   56.1  992.0 1004.4   19.7
202608131200   577   48.9    2.3   36.9    2.8   60.4    2.3   29.8  -99.9    0.0    0.0    0.0    0.0   65.3 1004.2 1005.2   22.6
202608131200   578  287.9    2.2  293.7    2.7  291.5    2.3   27.9  -99.9    0.0    0.0    0.0    0.0   72.1 1002.5 1003.4   22.4
202608131200   579   78.3    3.2   89.1    4.1   63.5    2.6   22.4  -99.9    0.0    0.0    2.5    2.5   85.3  936.8 1003.9   19.8
202608131200   580  291.6    2.9  279.8    3.9  291.7    3.2   25.6  -99.9    0.0    0.0    2.0    2.0   86.4  997.6 1004.2   23.2
202608131200   581  275.8    3.9  273.0    4.8  274.6    3.4   25.2  -99.9    0.0    0.0    0.5    0.5   76.0  957.3 1004.0   20.7
202608131200   582  315.2    2.1  318.9    3.8  307.6    2.8   24.8  -99.9    0.0    0.0    0.0    0.0   74.9  967.4 1004.0   20.1
202608131200   583  315.4    1.5  327.8    1.8  303.6    1.1   23.7  -99.9    0.0    0.0    0.0    0.0   87.5  944.8 1003.9   21.5
202608131200   585   49.8    1.2  135.5    2.7   25.5    1.7   26.1  -99.9    0.0    0.0    0.0    0.0   73.4  978.5 1004.9   21.0
202608131200   586  142.0    2.9  142.8    4.4  155.1    2.4   25.9  -99.9    0.0    0.0    0.0    0.0   70.3  978.2 1003.5   20.1
202608131200   587   57.4    0.5   59.2    1.6   36.4    1.0   24.5  -99.9    0.0    0.0    0.0    0.0   81.6  973.9 1008.1   21.1
202608131200   588   48.4    2.2   45.4    2.8   57.7    1.9   28.3  -99.9    0.0    0.0    0.0    0.0   67.9  995.2 1007.4   21.8
202608131200   589   67.7    2.1   91.5    2.8   88.5    1.2   29.2  -99.9    0.0    0.0    0.0    0.0   57.7  997.5 1004.1   20.0
202608131200   590   15.5    3.2   11.1    5.2   31.6    2.6   30.3  -99.9    0.0    0.0    0.0    0.0   52.2  999.7 1004.9   19.4
202608131200   591  148.0    0.2  169.4    0.8  205.0    0.7   26.4  -99.9    0.0    0.0    0.0    0.0   68.5  974.1 1003.9   20.1
202608131200   592   62.5    1.1  122.7    1.7   42.6    1.1   26.9  -99.9    0.0    0.0    0.0    0.0   69.6  998.6 1004.5   20.9
202608131200   593   44.7    1.4   46.7    2.0   58.6    1.5   23.6  -99.9    0.0    0.5   10.5   10.5   88.8  991.3 1005.9   21.6
202608131200   594  207.0    4.3  204.7    4.9  205.5    3.1   23.5  -99.9    0.0    0.0    1.0    1.0   86.8  968.8 1004.3   21.2
202608131200   595   24.4    3.4   33.7    4.6   21.1    2.7   19.9  -99.9    0.0    1.1   23.5   23.5   99.7  941.3 1007.0   19.9
202608131200   596  168.1    1.7  158.8    4.5  152.5    2.4   24.6  -99.9    0.0    0.0    7.0    7.0   80.3  978.3 1005.4   21.0
202608131200   597   35.5    2.0   42.3    2.5   34.7    2.2   23.8  -99.9    0.0    0.0    0.0    0.0   72.7  942.4 1004.4   18.6
202608131200   598   74.4    2.6   59.7    3.3   95.7    2.3   31.8  -99.9    0.0    0.0    0.0    0.0   49.6  995.2 1004.9   20.0
202608131200   599   41.7    3.0   46.2    4.2   30.4    2.6   31.1  -99.9    0.0    0.0    0.0    0.0   53.0  993.2 1004.9   20.4
202608131200   600   34.2    3.0   37.3    4.0   39.3    2.5   27.9  -99.9    0.0    0.0    0.0    0.0   62.2  987.9 1002.6   20.0
202608131200   601  141.1    1.3  131.6    1.7  137.1    0.8   24.7  -99.9    0.0    0.0    1.0    1.0   79.5  986.6 1003.2   20.9
202608131200   602   54.4    3.4   51.0    4.2   44.8    3.3   26.7  -99.9    0.0    0.0    0.0    0.0   70.0  995.7 1003.4   20.8
202608131200   603   56.7    2.6   61.6    4.2   32.6    2.1   28.7  -99.9    0.0    0.0    0.0    0.0   60.6  990.7 1004.1   20.3
202608131200   604   29.0    2.1   56.0    2.9   27.9    1.2   28.5  -99.9    0.0    0.0    0.0    0.0   62.8  990.9 1004.1   20.7
202608131200   605   60.0    1.8   97.0    3.3   69.6    1.5   29.7  -99.9    0.0    0.0    0.0    0.0   55.5  987.6 1003.5   19.9
202608131200   606   73.9    2.0  346.0    2.8  161.6    2.0   28.1  -99.9    0.0    0.0    0.0    0.0   64.4 1000.9 1003.5   20.8
202608131200   607  301.8    2.3  311.5    2.7  295.9    2.1   29.2  -99.9    0.0    0.0    0.0    0.0   58.7 1003.0 1003.8   20.3
202608131200   609  269.0    1.9  275.3    2.3  252.4    1.4   26.8  -99.9    0.0    0.0    0.0    0.0   71.4  998.9 1003.4   21.2
202608131200   610  315.0    3.1  329.0    3.8  315.7    2.8   29.5  -99.9    0.0    0.0    0.0    0.0   59.9 1002.4 1004.3   20.9
202608131200   611  303.8    1.3  290.5    1.7  359.3    1.7   27.7  -99.9    0.0    0.0    0.0    0.0   67.0  996.7 1002.4   21.0
202608131200   612   52.5    2.3   67.0    2.8   45.2    1.7   28.5  -99.9    0.0    0.0    0.0    0.0   61.0 1001.0 1003.7   20.3
202608131200   614   91.6    0.5  111.6    1.4   33.9    1.5   27.9  -99.9    0.0    0.0    0.0    0.0   68.0 1002.6 1003.7   21.5
202608131200   615  351.9    1.8   13.7    2.5  327.4    1.5   28.3  -99.9    0.0    0.0    0.0    0.0   62.4 1002.0 1002.9   20.4
202608131200   616    9.0    1.9   11.0    3.3   15.1    2.1   30.4  -99.9    0.0    0.0    0.0    0.0   56.4  998.7 1004.5   20.8
202608131200   617  342.6    1.7    2.7    2.8    2.6    2.2   28.5  -99.9    0.0    0.0    0.0    0.0   68.3  -99.7  -99.9   22.1
202608131200   618    2.0    1.1  335.6    1.4   15.8    2.1   29.0  -99.9    0.0    0.0    0.0    0.0   60.3  -99.7  -99.9   20.5
202608131200   619   78.0    2.2  105.0    3.7   64.0    2.7   28.0  -99.9    0.0    0.0    0.0    0.0   67.4  989.2 1004.1   21.4
202608131200   620   55.6    0.9   40.3    1.4   61.4    0.9   27.2  -99.9    0.0    0.0    0.0    0.0   77.3  997.0 1004.4   22.9
202608131200   621  110.7    0.6  119.1    0.9  119.4    0.5   25.8  -99.9    0.0    0.0    0.0    0.0   76.1  988.0 1004.6   21.3
202608131200   622   75.6    1.7  100.4    2.4   24.9    1.9   27.1  -99.9    0.0    0.0    0.0    0.0   66.7  978.7 1004.1   20.4
202608131200   623   64.8    1.8   53.4    2.6   75.3    1.9   28.6  -99.9    0.0    0.0    0.0    0.0   57.2  995.3 1003.7   19.3
202608131200   624  283.2    0.1  287.2    0.4  257.4    1.0   27.5  -99.9    0.0    0.0    0.0    0.0   60.8  978.8 1003.7   19.3
202608131200   625  276.7    1.8  287.5    2.2  261.9    1.6   26.9  -99.9    0.0    0.0    0.0    0.0   73.3  967.1 1002.9   21.7
202608131200   626  292.3    0.3  295.9    1.1  239.6    0.7   28.3  -99.9    0.0    0.0    0.0    0.0   61.6  989.7 1003.2   20.2
202608131200   627  345.4    1.2  337.7    3.1  355.7    2.9   29.3  -99.9    0.0    0.0    0.0    0.0   55.5 1002.0 1003.7   19.5
202608131200   628   11.5    3.3    5.5    4.3  354.9    2.5   29.6  -99.9    0.0    0.0    0.0    0.0   56.6 1000.2 1003.5   20.1
202608131200   629    0.0    0.0  153.8    0.0   26.2    1.0   28.4  -99.9    0.0    0.0    0.0    0.0   59.4  994.8 1004.3   19.7
202608131200   630   40.6    1.7   21.2    2.3   37.4    2.1   26.8  -99.9    0.0    0.0    0.0    0.0   69.3  992.2 1004.5   20.7
202608131200   631  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202608131200   632  107.3    2.1  103.7    2.6  125.9    1.9   28.6  -99.9    0.0    0.0    0.0    0.0   66.8  998.0 1004.5   21.8
202608131200   633    0.1    1.4    2.3    1.9   39.2    1.6   28.7  -99.9    0.0    0.0    0.0    0.0   61.6  996.2 1004.7   20.6
202608131200   634   57.9    3.1   55.5    3.9   61.5    3.4   29.9  -99.9    0.0    0.0    0.0    0.0   54.1 1001.3 1004.6   19.6
202608131200   635   83.5    0.9   25.2    1.2   98.4    0.7   28.9  -99.9    0.0    0.0    0.0    0.0   63.0 1003.4 1004.6   21.2
202608131200   636   14.8    0.0  337.1    0.2  304.8    0.8   28.1  -99.9    0.0    0.0    0.0    0.0   62.0  988.6 1003.3   20.1
202608131200   637   76.8    1.6   73.1    2.7   56.2    1.6   28.4  -99.9    0.0    0.0    0.0    0.0   64.7 1003.9 1004.9   21.1
202608131200   638  175.2    2.9  168.0    3.6  184.9    2.7   23.2  -99.9    0.0    0.0    0.5    0.5   85.0  975.1 1002.5   20.5
202608131200   639  122.4    0.2  316.2    0.4  295.6    1.4   26.1  -99.9    0.0    0.0    0.0    0.0   69.6  972.4 1003.9   20.1
202608131200   640  191.9    0.8  198.0    1.1    0.2    2.2   27.8  -99.9    0.0    0.0    0.0    0.0   60.9  978.6 1003.7   19.6
202608131200   641  279.1    2.1  260.3    2.6  243.4    2.0   29.0  -99.9    0.0    0.0    0.0    0.0   62.9  995.5 1004.3   21.2
202608131200   642  253.8    0.9  250.9    1.2   41.1    1.0   27.9  -99.9    0.0    0.0    0.0    0.0   64.4  987.5 1004.1   20.6
202608131200   643  345.0    1.2   11.4    2.4  239.1    0.9   27.9  -99.9    0.0    0.0    0.0    0.0   64.2  993.9 1004.1   20.5
202608131200   644  149.8    1.9   94.9    3.0   48.3    2.0   29.3  -99.9    0.0    0.0    0.0    0.0   59.7 1000.2 1002.9   20.7
202608131200   645   78.9    2.3   81.7    3.3   85.9    2.6   29.2  -99.9    0.0    0.0    0.0    0.0   54.3 1002.0 1003.9   19.0
202608131200   646  291.9    2.9  296.1    3.5  308.8    3.4   28.8  -99.9    0.0    0.0    0.0    0.0   61.9 1003.0 1003.9   20.8
202608131200   647   31.4    0.5   16.9    0.8    2.6    1.2   28.6  -99.9    0.0    0.0    0.0    0.0   55.9  -99.7  -99.9   18.9
202608131200   648   61.7    0.6   73.0    1.2   26.6    1.5   27.4  -99.9    0.0    0.0    0.0    0.0   69.0  991.6 1002.8   21.2
202608131200   649   89.9    3.5   83.9    4.7   85.4    2.3   29.8  -99.9    0.0    0.0    0.0    0.0   53.7 1001.3 1004.2   19.4
202608131200   650   54.6    2.5   47.4    3.0   32.3    1.7   27.5  -99.9    0.0    0.0    0.0    0.0   68.0  981.6 1002.4   21.1
202608131200   651  326.0    1.8   14.0    3.2  295.0    1.2   27.6  -99.9    0.0    0.0    0.0    0.0   63.9  981.1 1005.2   20.2
202608131200   652  113.0    0.4   71.3    0.6   56.0    1.1   29.1  -99.9    0.0    0.0    0.0    0.0   58.6  999.2 1003.5   20.2
202608131200   654   43.1    1.3   48.2    2.0   48.0    1.9   28.6  -99.9    0.0    0.0    0.0    0.0   64.7 1003.8 1005.0   21.3
202608131200   655   50.3    2.6   41.0    3.5   47.5    2.2   26.0  -99.9    0.0    0.0    0.0    0.0   65.8  996.5 1005.9   19.1
202608131200   656  247.2    0.1  246.4    0.7  246.2    0.6   28.0  -99.9    0.0    0.0    0.0    0.0   68.6  999.5 1005.0   21.7
202608131200   657  265.7    1.6  255.1    2.1  249.5    1.7   28.7  -99.9    0.0    0.0    0.0    0.0   63.5 1001.0 1004.6   21.1
202608131200   658  285.7    1.5  295.1    3.8  261.4    1.8   26.5  -99.9    0.0    0.0    0.0    0.0   69.0 1003.3 1004.4   20.4
202608131200   659   32.8    0.2   19.8    1.2   41.8    0.7   23.0  -99.9    0.0    0.0    0.0    0.0   74.7  913.5 1003.8   18.3
202608131200   660   43.1    1.5   24.0    1.7   53.5    0.7   22.4  -99.9    0.0    1.0    1.0    1.0   90.3  945.7 1005.0   20.7
202608131200   661  301.9    2.4  298.7    2.9  295.2    2.6   22.2  -99.9    0.5    0.5    7.5    7.5   99.1 1005.9 1006.5   22.1
202608131200   662   37.5    3.6   34.7    4.3   41.9    3.8   26.7  -99.9    0.0    0.0    0.0    0.0   74.8 1001.8 1003.0   21.9
202608131200   663  331.3    2.6  335.5    3.6  350.0    1.9   26.1  -99.9    0.0    0.0    0.0    0.0   85.2  998.3 1005.4   23.4
202608131200   664   40.7    2.1   43.0    2.8   43.7    2.6   28.8  -99.9    0.0    0.0    0.0    0.0   62.2 1003.2 1005.2   20.9
202608131200   665   66.5    3.7   65.0    5.4   58.1    3.0   30.3  -99.9    0.0    0.0    0.0    0.0   52.7 1000.1 1003.3   19.6
202608131200   666  338.8    3.8  335.4    4.0  336.0    3.9   24.3  -99.9    0.0    0.0    0.0    0.0   84.1 1000.4 1004.1   21.4
202608131200   667  339.5    2.8  345.8    3.0  338.1    2.4   25.0  -99.9    0.0    0.0    0.0    0.0   85.2  998.1 1004.7   22.3
202608131200   669   48.3    2.3   61.1    2.9   45.9    2.1   27.7  -99.9    0.0    0.0    0.0    0.0   65.6 1001.9 1003.9   20.7
202608131200   670   42.2    3.3   13.9    4.8   42.3    3.7   23.5  -99.9    0.0    0.5    5.0    5.0   90.2 1004.0 1004.8   21.8
202608131200   671  275.1    3.2  294.3    5.0  270.0    3.0   23.4  -99.9    0.0    0.5    7.0    7.0   92.6 1005.6 1006.1   22.1
202608131200   672  257.7    2.4  219.9    3.7  241.4    2.6   30.9  -99.9    0.0    0.0    0.0    0.0   57.2 1003.0 1004.2   21.5
202608131200   673  286.0    2.2  276.1    3.0  291.2    2.3   32.1  -99.9    0.0    0.0    0.0    0.0   48.1 1000.9 1003.2   19.8
202608131200   674   83.0    5.4  150.8    6.9  326.7    4.6   23.0  -99.9    0.0    0.0    0.5    0.5   81.0  913.7 1003.0   19.6
202608131200   675   56.8    0.8   42.8    0.9   66.2    0.9   28.0  -99.9    0.0    0.0    0.0    0.0   67.3  996.8 1002.7   21.4
202608131200   676   25.3    1.6    5.6    3.8  353.1    1.8   28.4  -99.9    0.0    0.0    0.0    0.0   59.3  989.5 1005.6   19.7
202608131200   677  337.4    3.8  315.8    4.8  323.2    3.0   24.9  -99.9    0.0    0.0    5.5    5.5   87.3  991.4 1005.0   22.6
202608131200   678   36.1    0.9   38.2    1.5   45.7    0.9   22.3  -99.9    0.0    0.0   23.0   23.0   96.3  953.9 1004.8   21.7
202608131200   679   40.5    5.1   26.4    6.7   19.5    4.1   20.1  -99.9    0.0    0.0   24.5   24.5   99.9  929.0 1005.2   20.1
202608131200   680  298.2    0.3  267.7    0.5  315.7    0.5   26.2  -99.9    0.0    0.0    0.0    0.0   66.8  979.4 1005.2   19.5
202608131200   681   53.8    1.5   63.3    2.1   24.3    1.3   27.1  -99.9    0.0    0.0    0.0    0.0   66.4  982.9 1005.3   20.3
202608131200   682  313.0    2.1  302.8    2.9  313.3    2.0   18.6  -99.9    0.0    0.0    0.0    0.0   96.6  890.0 1005.7   18.0
202608131200   687  277.1    2.9  280.8    3.8  255.9    2.7   31.1  -99.9    0.0    0.0    0.0    0.0   55.6  995.8 1002.7   21.2
202608131200   688  258.0    2.3  297.0    3.4  255.4    2.5   29.9  -99.9    0.0    0.0    0.0    0.0   56.1 1000.4 1003.9   20.2
202608131200   689  238.3    0.2  254.0    0.4  314.7    0.6   29.1  -99.9    0.0    0.0    0.0    0.0   54.2  995.5 1003.7   18.9
202608131200   690  283.3    2.6  294.6    2.9  242.6    2.0   29.7  -99.9    0.0    0.0    0.0    0.0   47.4  991.1 1002.0   17.3
202608131200   691   58.0    4.3   70.0    4.9   61.0    3.8   28.8  -99.9    0.0    0.0    0.0    0.0   63.1 1001.8 1004.5   21.1
202608131200   692   63.8    1.2   59.3    2.8   60.4    1.3   29.4  -99.9    0.0    0.0    0.0    0.0   61.1 1000.2 1003.9   21.1
202608131200   694   62.2    2.2   57.8    2.8   59.2    2.2   23.6  -99.9    0.0    0.0    0.0    0.0   77.4  929.6 1003.7   19.4
202608131200   695    5.1    1.6  152.2    2.6  342.0    1.7   22.0  -99.9    0.0    0.0    0.0    0.0   85.5  891.1 1004.0   19.5
202608131200   696   34.2    3.3   36.3    5.5   23.9    2.1   25.3  -99.9    0.0    1.0   12.0   12.0   83.4  995.2 1004.6   22.3
202608131200   697  218.0    0.8  224.0    1.4  223.8    0.6   27.3  -99.9    0.0    0.0    0.0    0.0   69.3 1003.9 1004.6   21.2
202608131200   698  239.0    3.4  254.0    4.5  219.7    3.7   31.5  -99.9    0.0    0.0    0.0    0.0   55.8 1001.4 1004.2   21.6
202608131200   699  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9  -99.9
202608131200   700   30.0    2.6   26.9    3.4   32.9    2.7   25.7  -99.9    0.0    0.0    0.0    0.0   81.1  998.2 1004.8   22.2
202608131200   701   42.4    1.1   37.8    1.5  316.0    2.1   27.7  -99.9    0.0    0.0    0.0    0.0   58.0  978.4 1001.9   18.7
202608131200   702  295.4    2.8  300.6    2.9  308.4    2.5   28.2  -99.9    0.0    0.0    0.0    0.0   68.4 1001.5 1002.7   21.8
202608131200   703  170.9    0.5  143.4    0.9  138.8    1.5   29.6  -99.9    0.0    0.0    0.0    0.0   56.3  963.6 1002.3   20.0
202608131200   704  289.4    2.3  317.5    2.8  291.9    3.0   27.1  -99.9    0.0    0.0    0.0    0.0   66.5 1002.4 1002.6   20.3
202608131200   706  267.8    1.2  253.3    1.4  250.5    1.6   30.1  -99.9    0.0    0.0    0.0    0.0   63.7  997.1 1002.1   22.5
202608131200   707  213.0    2.2  231.0    2.9  183.6    3.2   29.0  -99.9    0.0    0.0    0.0    0.0   62.3 1000.6 1004.4   21.1
202608131200   708  196.8    1.0  228.0    1.5  241.8    1.4   29.1  -99.9    0.0    0.0    0.0    0.0   57.2  999.0 1002.3   19.8
202608131200   709  325.4    1.0  329.2    1.3  340.8    0.8   31.0  -99.9    0.0    0.0    0.0    0.0   48.2 1000.6 1003.6   18.8
202608131200   710  246.3    1.2  242.0    1.7  185.0    1.3   29.4  -99.9    0.0    0.0    0.0    0.0   53.9 1003.9 1004.8   19.1
202608131200   711  321.5    1.3  279.2    1.8  335.2    1.2   29.8  -99.9    0.0    0.0    0.0    0.0   50.9  -99.7  -99.9   18.6
202608131200   712  202.5    3.1  212.3    4.1  179.7    3.0   29.4  -99.9    0.0    0.0    0.0    0.0   67.2 1003.2 1003.7   22.7
202608131200   713  269.1    2.1  272.2    2.8  272.9    2.0   31.1  -99.9    0.0    0.0    0.0    0.0   49.5 1000.8 1002.5   19.3
202608131200   714  192.6    2.1  192.7    2.4  181.8    1.7   31.5  -99.9    0.0    0.0    0.0    0.0  -99.7 1003.9 1004.1  -99.9
202608131200   716  320.0    2.0  317.0    2.3  328.0    2.0   29.7  -99.9    0.0    0.0    0.0    0.0   60.4 1003.8 1004.1   21.2
202608131200   717  104.7    0.9  117.8    1.5  124.9    0.9   31.3  -99.9    0.0    0.0    0.0    0.0   48.2 1001.5 1002.8   19.1
202608131200   718   46.0    2.2   86.0    2.8   38.4    2.5   28.6  -99.9    0.0    0.0    0.0    0.0   61.8 1003.6 1004.3   20.6
202608131200   719  287.5    1.8  289.1    3.0  335.5    1.7   30.3  -99.9    0.0    0.0    0.0    0.0   55.7 1002.0 1003.3   20.5
202608131200   720  308.8    1.7  147.4    3.1  336.9    1.8   29.4  -99.9    0.0    0.0    0.0    0.0   56.4 1002.2 1003.9   19.8
202608131200   721  120.1    3.5  118.6    4.0  121.8    3.6   29.4  -99.9    0.0    0.0    0.0    0.0   53.8 1003.6 1004.1   19.1
202608131200   722  288.5    1.9  276.0    3.2  283.8    1.5   29.9  -99.9    0.0    0.0    0.0    0.0   57.4  991.6 1003.9   20.6
202608131200   723   54.1    3.7   60.9    5.4   50.9    2.5   28.9  -99.9    0.0    0.0    0.0    0.0   62.5 1002.3 1003.1   21.0
202608131200   724   40.1    3.1   47.3    3.7   39.4    3.1   26.0  -99.9    0.0    0.0    0.0    0.0   83.5 1001.7 1002.6   23.0
202608131200   725   60.7    5.2   59.7    6.3   59.3    4.9   28.7  -99.9    0.0    0.0    0.0    0.0   76.0 1002.0 1003.0   24.1
202608131200   726  107.4    7.1  103.6    8.0  106.2    7.2   29.0  -99.9    0.0    0.0    0.0    0.0   77.5 1000.9 1002.2   24.7
202608131200   727   32.3    2.6   38.0    3.2   52.3    1.6   26.7  -99.9    0.0    0.0    0.0    0.0   78.3  956.4 1003.2   22.6
202608131200   730  219.0    2.5  243.0    3.5  206.0    2.5   31.1  -99.9    0.0    0.0    0.0    0.0   52.4  999.2 1004.1   20.2
202608131200   731  262.0    0.9  272.0    2.0  261.6    1.4   29.0  -99.9    0.0    0.0    0.0    0.0   57.2 1003.6 1004.1   19.7
202608131200   732  204.0    0.3  227.9    0.6  181.8    0.7   28.4  -99.9    0.0    0.0    0.0    0.0   53.2  986.7 1002.9   18.0
202608131200   733  351.7    1.3  321.5    1.8   28.0    0.8   28.8  -99.9    0.0    0.0    0.0    0.0   59.8  -99.7  -99.9   20.2
202608131200   734  325.8    0.6  216.6    0.9  287.1    1.0   28.4  -99.9    0.0    0.0    0.0    0.0   62.0  996.9 1004.1   20.4
202608131200   735   25.7    0.7   28.9    1.2  352.2    0.7   25.7  -99.9    0.0    0.0    0.0    0.0   62.3  931.3 1003.1   18.0
202608131200   736   80.9    2.6  110.9    2.9   46.6    2.7   29.3  -99.9    0.0    0.0    0.0    0.0   65.2 1003.6 1003.8   22.1
202608131200   737   88.8    0.9   96.8    1.8   63.5    1.5   29.6  -99.9    0.0    0.0    0.0    0.0   55.1  997.5 1003.6   19.6
202608131200   738   92.8    2.1  105.3    3.0   17.4    2.0   31.8  -99.9    0.0    0.0    0.0    0.0   33.0 1001.7 1003.5   13.6
202608131200   739  325.1    4.2  330.5    4.8  316.0    3.7   30.9  -99.9    0.0    0.0    0.0    0.0   55.7 1002.7 1004.1   21.0
202608131200   741  219.1    1.7  267.3    2.2  236.6    1.6   29.0  -99.9    0.0    0.0    0.0    0.0   57.4  994.1 1004.7   19.7
202608131200   742  246.0    2.3  256.5    3.0  248.2    2.6   30.7  -99.9    0.0    0.0    0.0    0.0   56.0 1001.2 1002.5   20.9
202608131200   743  285.8    1.7  322.8    2.7  282.2    1.7   30.5  -99.9    0.0    0.0    0.0    0.0   64.2 1002.7 1003.5   23.0
202608131200   744  358.0    1.4   26.0    2.8   56.5    1.5   32.1  -99.9    0.0    0.0    0.0    0.0   49.5 1003.5 1004.1   20.2
202608131200   745  231.0    0.7  221.4    1.0  159.8    0.6  -99.2  -99.9    0.0    0.0    0.0    0.0   66.6  998.1  -99.9  -99.9
202608131200   746  200.3    1.4  201.8    2.0  201.9    2.0   28.7  -99.9    0.0    0.0    0.0    0.0   68.2 1003.0 1003.9   22.3
202608131200   747   63.1    1.6   39.8    2.9   72.6    1.5   31.2  -99.9    0.0    0.0    0.0    0.0   58.0  999.7 1002.8   22.0
202608131200   748  154.3    1.6  174.5    2.7  159.0    1.2   31.8  -99.9    0.0    0.0    0.0    0.0   50.6 1003.7 1003.9   20.3
